Handle,Title,SKU,Barcode,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Option Active",Stock,Price,"Price Promo",Tax,Taxable,"Reduced Rate",Wholesale,"Price Wholesale","Wholesale Exclusive"
matalobos-niquel,"Matalobos niquel",,,,,,,,,,,5,,23,true,,false,,false
matalobos-bola-azul,"Matalobos - Bola Azul",,,,,,,,,,,60,,23,true,,false,,false
matalobos-bola-verde,"Matalobos - Bola Verde",,,,,,,,,,,60,,23,true,,false,,false
matalobos-bola-amarela,"Matalobos - Bola Amarela",,,,,,,,,,,60,,23,true,,false,,false
limpa-escala-e-cordas,"Limpa escala e cordas",,,,,,,,,,,7.8,,23,true,,false,,false
resina-lapella-viola,"Resina Lapella - Viola",,,,,,,,,,,14,,23,true,,false,,false
resina-lapella-violoncelo,"Resina Lapella - Violoncelo",,,,,,,,,,,14,,23,true,,false,,false
resina-lapella-violino,"Resina Lapella - Violino",,,,,,,,,,,14,,23,true,,false,,false
matalobos-niquel-violino,"Matalobos niquel - Violino",,,,,,,,,,,5,,23,true,,false,,false
copia-de-matalobos-niquel-viola,"Matalobos niquel - Viola",,,,,,,,,,,5,,23,true,,false,,false
matalobos-dourado-violino,"Matalobos dourado - Violino",,,,,,,,,,,5,,23,true,,false,,false
matalobos-contrabaixo,"Matalobos contrabaixo",,,,,,,,,,,6,,23,true,,false,,false
stentor-student-atelier-do-tejo,"Contrabaixo Stentor Student - Atelier do Tejo",,,Montagem,"Sem Montagem",Arco,Francês,Tamanho,1/8,true,,1000,,13,true,"musical instruments",false,,false
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Francês,,1/4,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Francês,,1/2,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Francês,,3/4,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Francês,,4/4,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Alemão,,1/8,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Alemão,,1/4,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Alemão,,1/2,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Alemão,,3/4,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Sem Montagem",,Alemão,,4/4,true,,1000,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Francês,,1/8,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Francês,,1/4,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Francês,,1/2,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Francês,,3/4,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Francês,,4/4,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Alemão,,1/8,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Alemão,,1/4,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Alemão,,1/2,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Alemão,,3/4,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo",,Alemão,,4/4,true,,1070,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Francês,,1/8,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Francês,,1/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Francês,,1/2,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Francês,,3/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Francês,,4/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Alemão,,1/8,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Alemão,,1/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Alemão,,1/2,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Alemão,,3/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Prelude",,Alemão,,4/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Francês,,1/8,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Francês,,1/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Francês,,1/2,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Francês,,3/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Francês,,4/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Alemão,,1/8,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Alemão,,1/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Alemão,,1/2,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Alemão,,3/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Charm Tungstano",,Alemão,,4/4,true,,1160,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Francês,,1/8,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Francês,,1/4,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Francês,,1/2,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Francês,,3/4,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Francês,,4/4,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Alemão,,1/8,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Alemão,,1/4,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Alemão,,1/2,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Alemão,,3/4,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Super Flexible",,Alemão,,4/4,true,,1200,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Francês,,1/8,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Francês,,1/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Francês,,1/2,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Francês,,3/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Francês,,4/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Alemão,,1/8,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Alemão,,1/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Alemão,,1/2,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Alemão,,3/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Helicore",,Alemão,,4/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Francês,,1/8,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Francês,,1/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Francês,,1/2,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Francês,,3/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Francês,,4/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Alemão,,1/8,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Alemão,,1/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Alemão,,1/2,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Alemão,,3/4,true,,1220,,,,,,,
stentor-student-atelier-do-tejo,,,,,"Atelier do Tejo + Corelli Tungstano",,Alemão,,4/4,true,,1220,,,,,,,
muller-crescendo-atelier-do-tejo,"Muller Crescendo - Atelier do Tejo",,,Montagem,"Montagem standard",Arco,Francês,Tamanho,1/2,true,,1050,,13,true,"musical instruments",false,,false
muller-crescendo-atelier-do-tejo,,,,,"Montagem standard",,Francês,,3/4,true,,1050,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem standard",,Alemão,,1/2,true,,1050,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem standard",,Alemão,,3/4,true,,1050,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Francês,,1/2,true,,1120,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Francês,,3/4,true,,1120,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Alemão,,1/2,true,,1120,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Alemão,,3/4,true,,1120,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Francês,,1/2,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Francês,,3/4,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Alemão,,1/2,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Alemão,,3/4,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Francês,,1/2,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Francês,,3/4,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Alemão,,1/2,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Alemão,,3/4,true,,1210,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Francês,,1/2,true,,1250,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Francês,,3/4,true,,1250,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Alemão,,1/2,true,,1250,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Alemão,,3/4,true,,1250,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Francês,,1/2,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Francês,,3/4,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Alemão,,1/2,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Alemão,,3/4,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Francês,,1/2,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Francês,,3/4,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Alemão,,1/2,true,,1270,,,,,,,
muller-crescendo-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Alemão,,3/4,true,,1270,,,,,,,
rapsody-atelier-do-tejo,"Rapsody - Atelier do Tejo",,,Montagem,"Montagem standard",Arco,Francês,Tamanho,1/8,true,,1100,,13,true,"musical instruments",false,,false
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Francês,,1/4,true,,1100920,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Francês,,1/2,true,,1100920,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Francês,,3/4,true,,1100,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Alemão,,1/8,true,,9999999.9999,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Alemão,,1/4,true,,1100920,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Alemão,,1/2,true,,1100,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem standard",,Alemão,,3/4,true,,1100,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Francês,,1/8,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Francês,,1/4,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Francês,,1/2,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Francês,,3/4,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Alemão,,1/8,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Alemão,,1/4,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Alemão,,1/2,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo",,Alemão,,3/4,true,,1150,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Francês,,1/8,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Francês,,1/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Francês,,1/2,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Francês,,3/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Alemão,,1/8,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Alemão,,1/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Alemão,,1/2,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Prelude",,Alemão,,3/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Francês,,1/8,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Francês,,1/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Francês,,1/2,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Francês,,3/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Alemão,,1/8,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Alemão,,1/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Alemão,,1/2,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Charm Tungstano",,Alemão,,3/4,true,,1240,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Francês,,1/8,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Francês,,1/4,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Francês,,1/2,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Francês,,3/4,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Alemão,,1/8,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Alemão,,1/4,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Alemão,,1/2,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Super Flexible",,Alemão,,3/4,true,,1280,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Francês,,1/8,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Francês,,1/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Francês,,1/2,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Francês,,3/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Alemão,,1/8,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Alemão,,1/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Alemão,,1/2,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Helicore",,Alemão,,3/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Francês,,1/8,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Francês,,1/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Francês,,1/2,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Francês,,3/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Alemão,,1/8,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Alemão,,1/4,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Alemão,,1/2,true,,1310,,,,,,,
rapsody-atelier-do-tejo,,,,,"Montagem Atelier do Tejo + Corelli Tungstano",,Alemão,,3/4,true,,1310,,,,,,,
gewa-air-1-7,"Gewa - Air 1.7",,,Cor,Vermelho,,,,,true,,365,,23,true,,false,,false
gewa-air-1-7,,,,,"Preto Brilhante",,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,"Cinzento Brilhante",,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,"Cinzento metalizado",,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,"Branco mate",,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,"Negro Mate",,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,"Azul brilhante",,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,Violeta,,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,Laranja,,,,,true,,365,,,,,,,
gewa-air-1-7,,,,,Beige,,,,,true,,365,,,,,,,
fibra-performance-viola,"Performance - Viola",,,Cor,Branco,,,,,true,,150,,23,true,,false,,false
fibra-performance-viola,,,,,Cinzento,,,,,true,,150,,,,,,,
fibra-performance-viola,,,,,Prelo,,,,,true,,150,,,,,,,
fibra-performance-viola,,,,,Azul,,,,,true,,150,,,,,,,
fibra-performance-viola,,,,,Lilás,,,,,true,,150,,,,,,,
fibra-performance-viola,,,,,Rosa,,,,,true,,150,,,,,,,
traveller-viola,"Traveller - Viola",,,,,,,,,,,165,,23,true,,false,,false
fibra-performance-3d-viola,"Performance 3D - Viola",,,Cor,Branco,,,,,true,,155,,23,true,,false,,false
fibra-performance-3d-viola,,,,,Azul,,,,,true,,155,,,,,,,
fibra-performance-3d-viola,,,,,Vermelho,,,,,true,,155,,,,,,,
fibra-performance-3d-viola,,,,,Preto,,,,,true,,155,,,,,,,
fibra-performance-3d-viola,,,,,Laranja,,,,,true,,155,,,,,,,
rocket-3d-viola,"Rocket 3D - Viola",,,Cor,Branco,"Bolsa para partituras","Sem Bolsa",,,true,,190,,23,true,,false,,false
rocket-3d-viola,,,,,Branco,,"Com Bolsa",,,true,,205,,,,,,,
rocket-3d-viola,,,,,Azul,,"Sem Bolsa",,,true,,190,,,,,,,
rocket-3d-viola,,,,,Azul,,"Com Bolsa",,,true,,205,,,,,,,
rocket-3d-viola,,,,,lilás,,"Sem Bolsa",,,true,,190,,,,,,,
rocket-3d-viola,,,,,lilás,,"Com Bolsa",,,true,,205,,,,,,,
rocket-3d-viola,,,,,laranja,,"Sem Bolsa",,,true,,190,,,,,,,
rocket-3d-viola,,,,,laranja,,"Com Bolsa",,,true,,205,,,,,,,
rocket-3d-viola,,,,,preto,,"Sem Bolsa",,,true,,190,,,,,,,
rocket-3d-viola,,,,,preto,,"Com Bolsa",,,true,,205,,,,,,,
rocket-3d-viola,,,,,rosa,,"Sem Bolsa",,,true,,190,,,,,,,
rocket-3d-viola,,,,,rosa,,"Com Bolsa",,,true,,205,,,,,,,
domino-musical,"Dominó Musical",,,,,,,,,,,16,,23,true,,false,,false
pin-clave-sol,"Pin Clave sol",,,,,,,,,,,7.5,,23,true,,false,,false
pin-violino-dourado,"Pin violino dourado",,,,,,,,,,,10,,23,true,,false,,false
pin-clave-de-fa,"Pin Clave de Fá",,,,,,,,,,,7.5,,23,true,,false,,false
meias-violino,"Meias violino",,,Tamanho,35-38,,,,,true,,10,,23,true,,false,,false
meias-violino,,,,,43-45,,,,,true,,10,,,,,,,
lencos-musicais,"Lenços musicais",,,,,,,,,,,1.5,,23,true,,false,,false
gravata-partitura,"Gravata partitura",,,Cor,Azul,,,,,true,,18,,23,true,,false,,false
gravata-partitura,,,,,bordeaux,,,,,true,,18,,,,,,,
gravata-violino,"Gravata violino",,,,,,,,,,,20,,23,true,,false,,false
saco-quarteto,"Saco quarteto",,,,,,,,,,,7,,23,true,,false,,false
porta-chaves-guitarra,"Porta-chaves Guitarra",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-clave-de-sol,"Porta-chaves clave de Sol",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-piano,"Porta-chaves piano",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-bateria,"Porta-chaves bateria",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-trompete,"Porta-chaves trompete",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-clarinete,"Porta-chaves clarinete",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-guitarra-2,"Porta-chaves guitarra",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-guitarra-electrica,"Porta-chaves guitarra eléctrica",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-saxofone,"Porta-chaves saxofone",,,,,,,,,,,4,,0,false,,false,,false
porta-chaves-violino,"Porta-chaves violino",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-flauta-transversal,"Porta-chaves flauta transversal",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-colcheia,"Porta-chaves colcheia",,,,,,,,,,,4,,23,true,,false,,false
porta-chaves-violoncelo,"Porta-chaves violoncelo",,,,,,,,,,,4,,23,true,,false,,false
resina-leatherwood-crisp,"Resina Leatherwood Crisp",,,Instrumento,Violino,,,,,true,,54,,23,true,,false,,false
resina-leatherwood-crisp,,,,,Viola,,,,,true,,54,,,,,,,
resina-leatherwood-crisp,,,,,Violoncelo,,,,,true,,54,,,,,,,
resina-leatherwood-supple,"Resina Leatherwood Supple",,,Instrumento,Violino,,,,,true,,54,,23,true,,false,,false
resina-leatherwood-supple,,,,,Viola,,,,,true,,54,,,,,,,
resina-leatherwood-supple,,,,,Violoncelo,,,,,true,,54,,,,,,,
resina-leatherwood-bespoke,"Resina Leatherwood Bespoke",,,Instrumento,Violino,,,,,true,,54,,23,true,,false,,false
resina-leatherwood-bespoke,,,,,Viola,,,,,true,,54,,,,,,,
resina-leatherwood-bespoke,,,,,Violoncelo,,,,,true,,54,,,,,,,
resina-leatherwood-bespoke-2,"Resina Leatherwood Bespoke",,,Instrumento,Violino,,,,,true,,54,,23,true,,false,,false
resina-leatherwood-bespoke-2,,,,,Viola,,,,,true,,54,,,,,,,
resina-leatherwood-bespoke-2,,,,,Violoncelo,,,,,true,,54,,,,,,,
resina-leatherwood-bespoke-blend-75-supple,"Resina Leatherwood Bespoke Blend 75% supple",,,Instrumento,Violino,,,,,true,,58,,23,true,,false,,false
resina-leatherwood-bespoke-blend-75-supple,,,,,Viola,,,,,true,,58,,,,,,,
resina-leatherwood-bespoke-blend-75-supple,,,,,Violoncelo,,,,,true,,58,,,,,,,
resina-leatherwood-ecorosin,"Resina Leatherwood Ecorosin",,,Instrumento,Violino,,,,,true,,25,,23,true,,false,,false
resina-leatherwood-ecorosin,,,,,Viola,,,,,true,,25,,,,,,,
resina-leatherwood-ecorosin,,,,,Violoncelo,,,,,true,,25,,,,,,,
vlmullercrescendo,"Violino Muller Crescendo",,,Tamanho,4/4,Montagem,Standard,,,true,,175,,13,true,"musical instruments",false,,false
